2019-07-18 04:11:30,b'mana ada ulama provokasi yaa\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/wyenaZvCb7'
2019-07-18 04:11:18,b'mana ada ulama provokasi\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/Y1Npzq26AA'
2019-07-18 04:11:08,b'mana ada ulama provokasi\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/QQ08wQg8t8'
2019-07-18 04:10:54,b'jangan gunakan nama Ulama buat politik mana ada ulama provokasi\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/j5to1KD5t9'
2019-07-18 04:10:45,b'jangan gunakan nama Ulama buat politik mana ada ulama provokasi\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/wJleIe6sbt'
2019-07-18 04:10:22,b'jangan gunakan Ulama buat politik !\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/uKpg0h12ow'
2019-07-18 04:09:50,"b'RT @adianna70fans: Jadi yg dihajar itu yg melakukan pungli, mungkin RG tdk mendengar dengan sempurna.\nJadi mungkin RG bisa salah persepsi,\xe2\x80\xa6'"
2019-07-18 04:08:10,b'jangan gunakan nama Ulama buat politik !\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/HEbLGC9VdM'
2019-07-18 04:04:35,"b'RT @adianna70fans: Jadi yg dihajar itu yg melakukan pungli, mungkin RG tdk mendengar dengan sempurna.\nJadi mungkin RG bisa salah persepsi,\xe2\x80\xa6'"
2019-07-18 04:03:25,b'Karding dukung gagasan Jokowi hapus lembaga negara tak produktif\n\n#jokowi #KoalisiIndonesiaMaju #TKN \nhttps://t.co/ymoRYvsPlY'
2019-07-18 04:02:57,"b'RT @adianna70fans: Jadi yg dihajar itu yg melakukan pungli, mungkin RG tdk mendengar dengan sempurna.\nJadi mungkin RG bisa salah persepsi,\xe2\x80\xa6'"
